Starting Digital Twin in stdout mode, scenario: mixed, samples: 200
2026-09-17T14:50:41.169,420.367,25.431,50.122,153.008,0.073,621.814,fan_failure
2026-09-17T14:50:42.170,422.036,25.346,49.49,121.903,0.077,482.657,fan_failure
2026-09-17T14:50:43.170,420.698,25.122,49.503,99.34,0.072,385.801,fan_failure
2026-09-17T14:50:44.172,421.122,25.118,49.471,82.011,0.075,317.821,fan_failure
2026-09-17T14:50:45.173,418.77,25.076,50.001,67.447,0.057,255.135,fan_failure
2026-09-17T14:50:46.174,425.316,25.238,50.678,45.812,0.093,196.99,fan_failure
2026-09-17T14:50:47.175,418.547,25.012,49.859,40.67,0.055,171.074,fan_failure
2026-09-17T14:50:48.177,420.128,24.785,48.888,377.336,0.093,1499.817,normal
2026-09-17T14:50:49.178,420.704,25.139,50.645,374.486,0.068,1497.825,normal
2026-09-17T14:50:50.179,418.044,24.881,50.176,374.065,0.092,1499.502,normal
2026-09-17T14:50:51.180,417.438,24.831,50.023,376.006,0.097,1497.609,normal
2026-09-17T14:50:52.180,418.279,24.858,49.474,373.779,0.102,1498.652,normal
2026-09-17T14:50:53.182,419.764,25.2,49.8,373.511,0.092,1507.637,normal
2026-09-17T14:50:54.183,414.056,25.186,50.195,374.981,0.105,1503.821,normal
2026-09-17T14:50:55.184,421.976,24.72,49.8,375.857,0.115,1493.258,normal
2026-09-17T14:50:56.186,422.015,24.977,50.921,375.181,0.106,1507.026,normal
2026-09-17T14:50:57.187,420.756,25.074,50.496,376.582,0.112,1506.746,normal
2026-09-17T14:50:58.188,921.067,25.272,49.949,377.307,0.134,1494.58,sensor_spike
2026-09-17T14:50:59.189,918.975,25.074,50.858,375.077,0.117,1497.043,sensor_spike
2026-09-17T14:51:00.190,918.77,24.933,50.197,375.048,0.142,1492.747,sensor_spike
2026-09-17T14:51:01.191,921.307,24.772,50.156,375.837,0.122,1509.997,sensor_spike
2026-09-17T14:51:02.191,922.626,24.671,50.094,376.468,0.147,1505.238,sensor_spike
2026-09-17T14:51:03.193,919.167,25.155,50.651,378.806,0.155,1489.722,sensor_spike
2026-09-17T14:51:04.195,921.402,24.97,49.962,373.209,0.157,1496.209,sensor_spike
2026-09-17T14:51:05.196,921.883,24.854,50.056,374.07,0.158,1492.884,sensor_spike
2026-09-17T14:51:06.197,921.784,24.797,49.697,378.35,0.149,1501.083,sensor_spike
2026-09-17T14:51:07.199,919.344,25.352,50.396,374.666,0.146,1496.078,sensor_spike
2026-09-17T14:51:08.200,917.721,24.893,50.993,378.518,0.167,1511.546,sensor_spike
2026-09-17T14:51:09.201,922.142,25.134,49.942,373.28,0.15,1496.296,sensor_spike
2026-09-17T14:51:10.203,919.724,24.929,49.993,374.888,0.175,1497.197,sensor_spike
2026-09-17T14:51:11.204,920.802,24.702,49.875,375.574,0.163,1496.158,sensor_spike
2026-09-17T14:51:12.204,922.074,24.74,49.866,376.635,0.163,1502.762,sensor_spike
2026-09-17T14:51:13.206,921.555,25.15,50.7,373.899,0.186,1496.036,sensor_spike
2026-09-17T14:51:14.207,920.21,24.998,49.878,377.063,0.166,1496.488,sensor_spike
2026-09-17T14:51:15.209,919.233,25.049,48.939,375.722,0.184,1497.077,sensor_spike
2026-09-17T14:51:16.210,917.687,24.973,49.529,378.178,0.186,1492.526,sensor_spike
2026-09-17T14:51:17.212,919.654,25.042,50.018,377.27,0.192,1498.425,sensor_spike
2026-09-17T14:51:18.214,918.814,24.904,49.807,372.796,0.194,1507.3,sensor_spike
2026-09-17T14:51:19.215,919.062,24.657,50.412,376.306,0.209,1511.248,sensor_spike
2026-09-17T14:51:20.217,920.19,25.047,50.32,373.2,0.206,1492.963,sensor_spike
2026-09-17T14:51:21.218,916.588,24.724,50.535,373.263,0.203,1494.182,sensor_spike
2026-09-17T14:51:22.220,916.896,24.874,49.977,372.732,0.208,1503.762,sensor_spike
2026-09-17T14:51:23.221,920.266,24.758,49.72,373.854,0.22,1501.919,sensor_spike
2026-09-17T14:51:24.223,919.071,25.226,50.234,376.108,0.211,1492.652,sensor_spike
2026-09-17T14:51:25.226,917.888,25.137,49.706,375.687,0.201,1505.216,sensor_spike
2026-09-17T14:51:26.228,918.571,24.629,50.048,373.053,0.233,1500.172,sensor_spike
2026-09-17T14:51:27.229,922.075,24.606,49.276,376.616,0.215,1498.057,sensor_spike
2026-09-17T14:51:28.231,919.876,25.21,50.445,375.328,0.227,1495.407,sensor_spike
2026-09-17T14:51:29.232,918.505,25.021,49.916,374.675,0.225,1503.982,sensor_spike
2026-09-17T14:51:30.233,918.355,24.916,49.844,375.153,0.234,1502.375,sensor_spike
2026-09-17T14:51:31.234,918.856,24.805,50.012,371.223,0.243,1502.067,sensor_spike
2026-09-17T14:51:32.235,912.089,24.789,49.574,377.345,0.249,1492.877,sensor_spike
2026-09-17T14:51:33.237,919.632,24.958,50.285,375.147,0.261,1505.301,sensor_spike
2026-09-17T14:51:34.239,919.274,25.304,50.032,373.795,0.241,1494.82,sensor_spike
2026-09-17T14:51:35.241,920.138,24.531,50.089,375.287,0.252,1506.958,sensor_spike
2026-09-17T14:51:36.244,917.119,25.192,50.68,376.408,0.258,1498.338,sensor_spike
2026-09-17T14:51:37.246,920.518,24.781,51.04,378.96,0.267,1495.479,sensor_spike
2026-09-17T14:51:38.248,918.062,25.173,49.472,378.271,0.271,1497.878,sensor_spike
2026-09-17T14:51:39.249,917.904,24.717,49.858,372.938,0.27,1487.094,sensor_spike
2026-09-17T14:51:40.250,920.22,24.768,49.468,375.221,0.276,1496.075,sensor_spike
2026-09-17T14:51:41.251,920.22,24.926,50.275,373.988,0.267,1501.51,sensor_spike
2026-09-17T14:51:42.254,922.679,25.07,50.143,376.256,0.287,1495.644,sensor_spike
2026-09-17T14:51:43.256,919.806,24.847,51.214,375.31,0.302,1504.088,sensor_spike
2026-09-17T14:51:44.257,920.269,24.694,49.647,373.156,0.293,1497.87,sensor_spike
2026-09-17T14:51:45.258,919.421,24.84,49.507,373.89,0.285,1498.984,sensor_spike
2026-09-17T14:51:46.260,918.983,25.272,49.95,376.509,0.304,1502.249,sensor_spike
2026-09-17T14:51:47.262,917.274,24.924,50.138,376.282,0.287,1500.796,sensor_spike
2026-09-17T14:51:48.263,919.008,24.975,50.265,375.776,0.308,1503.113,sensor_spike
2026-09-17T14:51:49.265,918.571,24.966,50.627,374.592,0.309,1497.542,sensor_spike
2026-09-17T14:51:50.266,917.067,25.023,49.497,373.99,0.309,1501.166,sensor_spike
2026-09-17T14:51:51.267,921.269,24.918,50.221,373.18,0.331,1503.162,sensor_spike
2026-09-17T14:51:52.269,920.41,25.207,49.47,381.027,0.335,1505.76,sensor_spike
2026-09-17T14:51:53.270,919.677,24.862,49.458,374.691,0.307,1503.493,sensor_spike
2026-09-17T14:51:54.275,919.188,25.262,49.366,372.913,0.336,1498.896,sensor_spike
2026-09-17T14:51:55.276,919.163,24.901,50.091,375.701,0.344,1500.092,sensor_spike
2026-09-17T14:51:56.278,919.46,25.14,49.792,371.997,0.323,1502.172,sensor_spike
2026-09-17T14:51:57.279,920.649,24.728,49.383,371.048,0.33,1502.842,sensor_spike
2026-09-17T14:51:58.281,922.643,24.796,50.271,375.523,0.339,1507.774,sensor_spike
2026-09-17T14:51:59.282,920.153,25.1,49.709,372.125,0.36,1497.924,sensor_spike
2026-09-17T14:52:00.284,920.69,25.028,49.599,375.731,0.352,1502.188,sensor_spike
2026-09-17T14:52:01.285,921.748,24.776,51.876,372.603,0.352,1496.501,sensor_spike
2026-09-17T14:52:02.286,920.331,24.775,49.354,371.373,0.365,1506.029,sensor_spike
2026-09-17T14:52:03.287,919.724,25.005,49.74,376.47,0.354,1491.343,sensor_spike
2026-09-17T14:52:04.288,919.77,24.845,50.863,373.762,0.357,1498.295,sensor_spike
2026-09-17T14:52:05.290,918.246,25.475,49.505,376.362,0.386,1499.454,sensor_spike
2026-09-17T14:52:06.291,919.226,25.067,49.457,377.566,0.363,1494.012,sensor_spike
2026-09-17T14:52:07.291,916.494,24.86,49.284,376.174,0.398,1509.294,sensor_spike
2026-09-17T14:52:08.292,919.943,25.117,49.398,374.204,0.409,1508.617,sensor_spike
2026-09-17T14:52:09.293,919.554,25.024,50.29,372.957,0.384,1494.168,sensor_spike
2026-09-17T14:52:10.296,922.185,24.517,50.025,377.53,0.373,1507.541,sensor_spike
2026-09-17T14:52:11.298,922.233,24.725,49.855,378.486,0.374,1505.942,sensor_spike
2026-09-17T14:52:12.300,920.587,24.853,49.8,377.537,0.409,1499.96,sensor_spike
2026-09-17T14:52:13.302,918.385,24.956,49.407,374.197,0.393,1501.22,sensor_spike
2026-09-17T14:52:14.304,918.81,24.754,50.089,378.439,0.421,1502.238,sensor_spike
2026-09-17T14:52:15.305,920.223,24.817,49.522,371.824,0.421,1499.297,sensor_spike
2026-09-17T14:52:16.306,917.239,24.996,50.696,372.026,0.401,1502.238,sensor_spike
2026-09-17T14:52:17.307,918.974,24.798,49.837,374.043,0.391,1502.513,sensor_spike
2026-09-17T14:52:18.309,918.359,24.729,50.584,371.861,0.427,1496.22,sensor_spike
2026-09-17T14:52:19.311,918.499,24.669,50.094,374.611,0.437,1502.943,sensor_spike
2026-09-17T14:52:20.312,921.93,24.995,49.792,375.367,0.414,1492.44,sensor_spike
2026-09-17T14:52:21.314,918.301,24.594,50.855,376.016,0.429,1504.668,sensor_spike
2026-09-17T14:52:22.316,917.21,24.95,50.081,373.822,0.453,1504.816,sensor_spike
2026-09-17T14:52:23.317,919.46,25.441,50.346,376.741,0.439,1503.838,sensor_spike
2026-09-17T14:52:24.318,919.926,24.595,49.871,373.946,0.434,1501.648,sensor_spike
2026-09-17T14:52:25.320,917.968,24.839,49.999,378.864,0.45,1504.679,sensor_spike
2026-09-17T14:52:26.321,919.173,25.26,48.602,372.159,0.443,1513.256,sensor_spike
2026-09-17T14:52:27.323,918.918,25.255,49.676,371.96,0.467,1502.071,sensor_spike
2026-09-17T14:52:28.324,920.266,24.907,50.207,372.394,0.45,1505.694,sensor_spike
2026-09-17T14:52:29.326,918.353,24.713,49.484,371.787,0.447,1492.202,sensor_spike
2026-09-17T14:52:30.328,918.987,25.201,49.288,373.443,0.473,1502.244,sensor_spike
2026-09-17T14:52:31.329,920.189,25.095,48.707,373.693,0.448,1497.869,sensor_spike
2026-09-17T14:52:32.330,920.029,25.373,49.1,375.413,0.473,1495.454,sensor_spike
2026-09-17T14:52:33.331,920.582,24.975,50.97,374.171,0.472,1486.202,sensor_spike
2026-09-17T14:52:34.332,920.715,24.82,50.021,374.676,0.47,1498.746,sensor_spike
2026-09-17T14:52:35.333,919.454,24.766,50.522,370.735,0.49,1502.297,sensor_spike
2026-09-17T14:52:36.335,921.354,24.829,50.305,374.282,0.506,1503.605,sensor_spike
2026-09-17T14:52:37.337,919.813,25.194,50.772,378.722,0.488,1505.488,sensor_spike
2026-09-17T14:52:38.338,920.525,24.93,49.286,375.856,0.495,1487.932,sensor_spike
2026-09-17T14:52:39.343,919.796,24.884,49.804,375.465,0.489,1500.343,sensor_spike
2026-09-17T14:52:40.345,921.688,25.039,48.851,376.708,0.506,1498.197,sensor_spike
2026-09-17T14:52:41.346,916.458,24.848,49.682,376.564,0.509,1502.372,sensor_spike
2026-09-17T14:52:42.348,918.624,25.083,49.576,372.904,0.528,1501.176,sensor_spike
2026-09-17T14:52:43.349,921.825,25.183,50.773,376.423,0.517,1503.362,sensor_spike
2026-09-17T14:52:44.351,920.392,25.1,50.031,374.912,0.522,1497.828,sensor_spike
2026-09-17T14:52:45.353,920.398,25.124,49.939,374.612,0.54,1500.824,sensor_spike
2026-09-17T14:52:46.354,919.718,25.111,50.779,376.064,0.51,1498.65,sensor_spike
2026-09-17T14:52:47.354,920.419,24.764,50.458,376.498,0.533,1499.499,sensor_spike
2026-09-17T14:52:48.355,921.589,24.82,48.755,376.344,0.544,1502.129,sensor_spike
2026-09-17T14:52:49.357,919.575,24.786,50.165,374.58,0.549,1503.328,sensor_spike
2026-09-17T14:52:50.357,919.498,25.28,49.577,374.469,0.554,1499.792,sensor_spike
2026-09-17T14:52:51.358,919.254,24.944,49.708,371.263,0.535,1493.047,sensor_spike
2026-09-17T14:52:52.359,920.374,25.214,50.061,376.803,0.539,1501.494,sensor_spike
2026-09-17T14:52:53.361,917.642,25.131,49.797,375.818,0.556,1499.133,sensor_spike
2026-09-17T14:52:54.362,920.527,25.05,49.936,371.354,0.544,1497.695,sensor_spike
2026-09-17T14:52:55.364,919.656,25.09,49.552,377.354,0.56,1489.936,sensor_spike
2026-09-17T14:52:56.365,922.224,24.947,49.609,377.109,0.567,1507.112,sensor_spike
2026-09-17T14:52:57.366,922.213,25.243,49.429,377.508,0.552,1495.927,sensor_spike
2026-09-17T14:52:58.367,923.024,24.941,49.458,373.122,0.594,1501.889,sensor_spike
2026-09-17T14:52:59.367,920.484,25.125,49.874,373.356,0.575,1500.468,sensor_spike
2026-09-17T14:53:00.368,919.521,24.918,50.445,377.204,0.595,1501.585,sensor_spike
2026-09-17T14:53:01.369,919.394,25.088,49.452,377.331,0.585,1493.617,sensor_spike
2026-09-17T14:53:02.370,921.0,25.038,49.447,372.98,0.585,1507.293,sensor_spike
2026-09-17T14:53:03.370,919.028,25.057,50.008,374.017,0.583,1501.739,sensor_spike
2026-09-17T14:53:04.371,918.092,25.025,50.481,375.565,0.593,1499.637,sensor_spike
2026-09-17T14:53:05.372,920.302,25.105,49.985,376.783,0.615,1500.402,sensor_spike
2026-09-17T14:53:06.373,918.084,25.213,49.053,374.994,0.603,1498.185,sensor_spike
2026-09-17T14:53:07.373,920.428,25.01,50.876,373.108,0.594,1497.009,sensor_spike
2026-09-17T14:53:08.374,919.693,25.049,50.439,375.232,0.614,1493.42,sensor_spike
2026-09-17T14:53:09.375,921.201,24.959,50.209,373.762,0.603,1496.772,sensor_spike
2026-09-17T14:53:10.376,920.0,25.169,49.849,376.052,0.612,1499.838,sensor_spike
2026-09-17T14:53:11.377,921.644,24.897,49.869,371.34,0.624,1496.631,sensor_spike
2026-09-17T14:53:12.378,920.792,25.257,50.047,372.086,0.632,1507.722,sensor_spike
2026-09-17T14:53:13.381,920.188,24.662,48.922,376.433,0.615,1497.2,sensor_spike
2026-09-17T14:53:14.381,921.616,24.788,50.11,375.611,0.624,1501.508,sensor_spike
2026-09-17T14:53:15.383,921.679,25.082,49.797,377.037,0.654,1503.303,sensor_spike
2026-09-17T14:53:16.384,921.542,24.704,49.554,373.427,0.627,1501.476,sensor_spike
2026-09-17T14:53:17.385,921.2,24.867,50.267,372.297,0.638,1505.117,sensor_spike
2026-09-17T14:53:18.386,920.221,25.035,50.37,373.913,0.645,1494.223,sensor_spike
2026-09-17T14:53:19.387,919.305,25.215,49.435,375.904,0.656,1504.058,sensor_spike
2026-09-17T14:53:20.388,917.967,25.099,49.279,372.964,0.652,1498.525,sensor_spike
2026-09-17T14:53:21.389,918.238,24.853,49.88,372.116,0.675,1494.359,sensor_spike
2026-09-17T14:53:22.390,917.956,24.945,49.231,379.243,0.659,1495.272,sensor_spike
2026-09-17T14:53:23.391,920.026,24.935,49.367,377.478,0.672,1493.133,sensor_spike
2026-09-17T14:53:24.392,919.041,24.697,49.289,374.524,0.661,1502.194,sensor_spike
2026-09-17T14:53:25.393,919.553,25.126,50.546,374.255,0.674,1502.691,sensor_spike
2026-09-17T14:53:26.394,919.141,24.923,50.124,371.235,0.679,1499.074,sensor_spike
2026-09-17T14:53:27.395,918.743,24.895,49.787,375.832,0.689,1492.511,sensor_spike
2026-09-17T14:53:28.395,919.837,25.185,49.364,376.596,0.686,1505.403,sensor_spike
2026-09-17T14:53:29.396,918.851,24.782,49.58,374.635,0.693,1494.751,sensor_spike
2026-09-17T14:53:30.397,916.788,25.358,50.554,374.783,0.69,1504.807,sensor_spike
2026-09-17T14:53:31.398,922.008,24.922,50.086,373.964,0.696,1507.159,sensor_spike
2026-09-17T14:53:32.399,919.038,24.969,50.553,371.784,0.696,1508.281,sensor_spike
2026-09-17T14:53:33.399,920.196,24.937,48.883,376.852,0.706,1505.392,sensor_spike
2026-09-17T14:53:34.400,919.867,25.011,49.633,374.982,0.717,1499.833,sensor_spike
2026-09-17T14:53:35.401,921.561,24.839,49.48,372.136,0.717,1503.128,sensor_spike
2026-09-17T14:53:36.403,919.053,24.897,49.85,372.902,0.719,1500.067,sensor_spike
2026-09-17T14:53:37.403,920.09,24.783,49.913,372.575,0.725,1502.651,sensor_spike
