E_actual,E_baseline,E_reduced,E_removed,E_displaced_chem,E_displaced_heat,E_displaced,EC_hardware,PE_aux,PE_lifecycle,L_slip,L_transport,L_leakage,F_multiplier,CC_T
110.89229485948864,157.7511866835902,46.85889182410155,57.5826479165653,17.62543177781852,51.227067237491866,68.85249901531039,134.1628582815154,134.16238057440933,0.46228368188188007,3.1397304534255075,1.1448705483141794,4.284601001739687,0.8759776493529293,30.12029306226393
107.45651812989392,161.3341069160673,53.877588786173376,43.88101150944314,19.993733990441452,32.5219656500286,52.51569964047005,80.82983440574644,80.82933302430975,0.20339461597929728,1.4686089241818634,0.6142126818851749,2.0828216060670384,0.87219923903638,58.57581124621687
132.44750526313803,198.57434972880884,66.12684446567081,51.69477927205641,26.38803538520188,50.84419956589177,77.23223495109366,114.72570559401825,114.72524275452096,0.22618685211728404,1.5958567681263882,1.709006641318698,3.304863409445086,0.9024541500400093,69.30628185433214
107.80917008634708,147.2086213233892,39.399451237042115,46.26282536868125,20.822440911433254,50.887669355639076,71.71011026707234,157.5087116242308,157.5081407580245,0.3086225775185555,3.319998272836201,0.5929948780519892,3.9129931508881906,0.910059740463216,-3.9654666596874772
140.1298670780895,186.58732383384145,46.45745675575196,59.40724852212816,22.9876462904318,39.54676753123942,62.53441382167122,84.1352794089918,84.13476440598349,0.1515633118553151,3.8193458080929785,0.7358600216247377,4.555205829717716,0.9011426012411249,71.69272959278794
131.4200497796498,158.9202832258276,27.500233446177816,49.013803011539416,23.13147533378962,34.828101188771704,57.95957652256132,88.46345464025326,88.46295566109038,0.4803552426807338,2.9926567684160235,2.0260394212203003,5.018696189636324,0.9364964393683123,37.93897466614715
132.93687349235844,184.37760426999682,51.44073077763838,41.65715820424001,14.2590018905431,35.55229306157167,49.811294952114764,164.16656863364966,164.16598645656904,0.30260705735040666,2.906713450240529,0.610292100251891,3.5170055504924203,0.8380992366637772,-21.016524379067924
134.48536691291912,178.81893817353568,44.333571260616566,55.15039899756274,26.765934848307694,54.715271466156366,81.48120631446406,71.73752079035155,71.73695319441191,0.17440733081134063,2.5938209366416816,0.5444462346996698,3.1382671713413512,0.9204224858042388,97.48705278184077
111.8103368678384,150.740279654912,38.9299427870736,57.24288954252207,20.015511517880775,44.42646179135729,64.44197330923807,107.88533513243549,107.8847725720572,0.22853902057026704,3.8136524056812258,1.587621664137848,5.401274069819074,0.8687862121304197,40.92002170379495
135.55524237496158,162.8715880178181,27.316345642856533,48.30727702420184,24.68936207962799,41.00674101146339,65.69610309109137,127.96581470738994,127.9653695855491,0.47971442888159616,1.4924174335443547,1.673314922701741,3.165732356246096,0.853230493303242,8.283937546110012
141.32892908827657,200.12966301831997,58.80073393004341,61.139438907495595,27.09791708816251,24.577295260683186,51.6752123488457,171.74945763164592,171.74902700702364,0.3356752051775241,2.036190564728424,0.449253631609981,2.485444196338405,0.906929682151434,-2.679760656042313
113.8087042727722,151.75083681815926,37.942132545387054,59.9257211195862,25.412154614595643,50.875338949534886,76.28749356413053,157.54812691574284,157.5475888964389,0.2791108444806073,2.8656755300121333,1.1028423168677226,3.968517846879856,0.9473368749998574,11.70920658898643
120.0012865853214,173.06386380967484,53.06257722435345,40.3588685194873,17.05885880187939,27.62859883467686,44.687457636556246,120.29972309640013,120.29922936794885,0.21664239453599948,1.5615687886941878,0.34750327940066833,1.909072068094856,0.8435479627226015,13.230172125672073
144.2698381208182,177.18224199835151,32.91240387753331,56.59877891534001,21.351466967293057,24.683615199203366,46.03508216649642,97.79148979861341,97.79095305607082,0.43636491162987734,2.519161842836568,1.2863852272928626,3.805547070129431,0.8557829336732178,28.680195702218967
112.73998202804366,177.0205510455149,64.28056901747125,51.60794590690563,22.64585603657603,32.12405277078725,54.76990880736328,89.86559438513794,89.86504225969152,0.4180507610569719,3.169329510140643,0.7961832172591712,3.965512727399814,0.9199974027677486,70.29683409086091
109.44095809513564,140.94085668046222,31.499898585326576,48.72430206566519,24.534030529291385,39.820987355117474,64.35501788440885,169.71297565292747,169.712516590226,0.4386565545133623,1.2998079483592682,0.5130753487975745,1.8128832971568427,0.8947768662172738,-24.503319443842113
99.44567032424742,131.62696652525622,32.181296201008806,49.213799524363004,23.082794314937672,55.82996392251774,78.91275823745542,86.74117370813656,86.74071677804993,0.2957961443879769,2.8317643913224737,1.5359440037174124,4.367708395039886,0.9151384780044871,63.05636550804538
136.2784101009996,192.2212654727378,55.942855371738204,59.878334877718075,20.068003593031417,50.86129285043656,70.92929644346798,101.22632532995493,101.22582716364168,0.4510886499113902,1.6439688066177873,1.5517430023827947,3.1957118090005823,0.8990773778683153,73.61453083846025
129.71462515955594,187.3292512741595,57.61462611460357,51.93678354772854,24.27312004552572,30.35782632106289,54.63094636658861,91.31895481523645,91.31850010537374,0.41764057339742433,3.3084140949378487,1.6708212818018362,4.979235376739685,0.8935997495089004,60.288476404361056
144.0779648085459,179.15541309149734,35.07744828295145,50.492682173304786,25.08372350920034,35.3712900987993,60.45501360799964,87.0049410084948,87.00440754943959,0.30679328724097377,1.6514217080922864,1.5547454057470367,3.206167113839323,0.8990031754395835,49.90166698783812
139.53303389791898,182.3058133662978,42.772779468378815,35.040972123476834,16.805338131897706,50.53775409608207,67.34309222797978,61.77522978964664,61.774680443557465,0.4929563259042483,2.060376873256917,0.9846604872208139,3.045037360477731,0.847955787969793,67.70432582418962
119.09077502905717,169.93730845755226,50.84653342849509,46.752263520802785,20.12266873285393,40.45661713947257,60.5792858723265,159.49913495454746,159.49864054675825,0.4461470461740278,2.432296773575304,1.3800590145643432,3.812355788139647,0.8772258598154148,-4.894096196223652
132.1797928446113,191.74900931371195,59.56921646910064,59.22841146595668,21.017501454807213,27.33023457363412,48.34773602844133,85.50004407623948,85.49949931628636,0.4471400809900138,2.5428497254004037,1.0390528622050115,3.5819025876054154,0.911566546619322,70.75289837061447
105.29119870606758,143.85072935374723,38.55953064767965,54.94638179211887,27.62674463002891,37.918458022061,65.54520265208991,100.37665365159945,100.37615156408565,0.36903611005992354,1.992855237407492,2.0549584547801545,4.047813692187646,0.9004466017411693,48.856534121062104
99.31122973462028,140.94808684686663,41.636857112246346,35.74917183501946,13.794576832518963,44.739189162620576,58.53376599513954,67.57714187529315,67.57659930094876,0.3084344449958012,0.9317015837017864,0.7003311831704774,1.6320327668722636,0.9325384092371161,61.9230947387327
129.9232609587197,181.31180118873235,51.38854023001264,59.812849514762654,23.007747785132803,57.529526325356784,80.53727411048959,112.00258368389086,112.0021386902413,0.34573894920268916,2.4215424543729918,0.8789650726605196,3.3005075270335116,0.9059796955764924,68.93624752279807
128.64497204396932,183.20244886377685,54.55747681980753,56.618001293248355,27.685374016437642,43.991496977821264,71.6768709942589,159.55654377560435,159.55599600699517,0.20600758102928526,1.931591835561785,1.105241185154424,3.036833020716209,0.9047161573248703,18.142736768576256
130.09537099775307,185.2182001700542,55.122829172301124,49.53990045254265,19.51282229457351,23.22129216593231,42.73411446050582,148.7796947680635,148.7791517432588,0.31342016909464193,1.504160662513443,0.8813133144617254,2.3854739769751685,0.8528481074087501,-3.4806452344766954
134.5931742769981,179.7397785196183,45.146604242620214,34.62309813702635,17.32249399285677,44.11063553053574,61.43312952339251,86.49699373487758,86.49654041373617,0.23118610934831338,2.020445773332203,0.6905856527159296,2.711031426048133,0.8544059679091219,44.2275337095068
137.61938613010074,167.8671535391032,30.247767409002478,51.246322450477834,16.118428735192122,33.90055032598408,50.018979061176196,111.81939305325841,111.8188818590602,0.27764771549698675,1.7010593335555966,1.2642501104979973,2.965309444053594,0.8549419233544636,14.064846134001439
135.7402391707137,198.27802744920396,62.53778827849027,34.25399274336263,16.852975447698217,54.83632368345296,71.68929913115117,73.32916858111685,73.32859751878327,0.49969894247746305,1.212319991425934,0.9028860232193737,2.1152060146453078,0.8723402582172614,80.72425440563958
136.42833988399119,197.66798939571217,61.239649511720984,41.778513239538796,21.695935346174288,36.636694229259845,58.33262957543413,100.55260415630167,100.55215425177228,0.16885029751513872,1.7217519251570532,0.7293159379093798,2.451067863066433,0.8867206487331543,51.588272264908106
113.14865506362261,167.03414823177704,53.885493168154426,51.52170058172354,27.5677976632611,28.742710696867828,56.31050836012893,100.70158543087607,100.70103823491927,0.4630875190262698,2.3878356198493726,0.4644246425418223,2.852260262391195,0.9025557888742808,52.078656866006696
97.73430063296158,125.37812171454691,27.64382108158533,58.68946709110032,31.055027624292855,40.82242131008536,71.87744893437821,81.2854441592251,81.28485336588166,0.1950648928326711,2.917544669447761,2.0944291862316646,5.011973855679425,0.8622288185007428,61.838054982267856
126.79310329598484,160.81306634753525,34.01996305155042,45.21058242240233,22.782909607164978,31.24437862766125,54.02728823482623,105.58049432355881,105.57992107517485,0.12184104255513967,2.4466114342737266,0.7222784274385023,3.1688898617122288,0.879490419257632,21.44829268364647
109.44713861283266,161.69173244922447,52.244593836391815,58.284355382122726,22.569516373015155,32.12268065463865,54.692197027653805,119.91465458112454,119.914174277108,0.13750812035668797,3.052252065607748,1.000398464052761,4.052650529660509,0.8598255787046364,35.353287806536784
125.99858140825152,153.0579173705051,27.05933596225357,60.39806144616624,33.36484852966154,42.980649283458405,76.34549781311995,152.39811452633566,152.39759308478907,0.299575946540206,2.8328504871141478,1.6242455808812155,4.457096067995363,0.9116636653812134,6.061314506982583
151.0113533332295,216.3279816910874,65.3166283578579,33.44592043266607,16.84589005850593,45.575923335556105,62.421813394062035,61.036824874203646,61.0362265201768,0.29287554535206384,1.456641102837896,1.1968590058870534,2.6535001087249492,0.864434606239844,84.02456514035133
107.58181359407908,145.29289185326627,37.71107825918719,40.288215136253164,18.255475253609408,55.762106839070746,74.01758209268016,91.41411546180034,91.41360177431807,0.2710436224067362,1.481948690750861,0.8527818806059064,2.3347305713567676,0.8481298310652843,49.18940947013954
107.27439525179796,161.44865770386588,54.17426245206792,55.83198510807847,21.02379054458584,37.001856667651275,58.02564721223712,126.1239252076873,126.1235022021668,0.4066720387060641,3.1383578858481833,1.2058432963722445,4.344201182220428,0.8605019665668329,31.97411847280937
119.55946803160278,180.62448518753925,61.065017155936474,55.50764009431994,18.841072033186776,24.605811006789587,43.44688303997636,199.00410023516213,199.00369114901116,0.26974965366449366,2.17421037449769,0.6195615087369541,2.793771883234644,0.9488715365301382,-39.8978395136024
116.90483129866412,157.43950189806208,40.534670599397955,43.49888042655366,21.07410792431602,41.718265893573765,62.79237381788978,90.06064686236586,90.06008879946391,0.14274120420047784,2.9007681010239965,1.3887311321468243,4.289499233170821,0.9106897691555722,47.65967010242553
131.05612917064187,167.464178983053,36.40804981241112,51.76504984365721,25.476653846601586,35.57647714947995,61.053130996081535,137.56759238436388,137.5671076586988,0.21958991528494293,2.7365390137959578,1.28311110691751,4.019650120713468,0.8915883125680267,6.615480925487471
133.91401934093102,184.00807044395714,50.09405110302612,52.867448342272084,20.284500994118734,32.15489902644477,52.4394000205635,130.77804421510706,130.77759485252892,0.13968260052202255,2.786126112038251,1.494070890241981,4.280197002280232,0.8430047503290737,17.03158325679445
142.98506270910153,191.03377418826727,48.048711479165746,56.74861354615456,22.58347257764946,52.937622429932375,75.52109500758183,113.23725682528091,113.23678729087477,0.13576849261892418,2.6588532254399126,0.5760999977408995,3.234953223180812,0.8539234491747628,54.40424089358273
139.17299320592124,181.30376158909812,42.13076838317687,53.435560245478,24.914366703765083,52.106235624730395,77.02060232849547,124.27593787103815,124.27538639646484,0.17684857483995858,3.722991100959315,1.483157235661037,5.206148336620352,0.8919519276328096,38.29020082620333
123.50527210736252,172.3303987162061,48.82512660884359,36.18961689865234,12.401251449436861,24.656580719911023,37.05783216934788,73.26503781458028,73.26454476511316,0.3465633702290174,1.5853463154506122,0.6815321705747791,2.266878486025391,0.9177966172660957,42.39723757111349
142.8984523995005,203.8741935069009,60.97574110740038,37.0278356038386,20.447754591030236,49.4517441782783,69.89949876930854,123.27801488074931,123.2774411808508,0.4107108172494289,1.6885196211410576,0.8933523066684663,2.581871927809524,0.9160888474847585,38.13957421596162
104.391613324728,145.35770126540922,40.96608794068122,37.48057557215409,13.624331632661711,46.28566044955501,59.90999208221672,150.60123090061612,150.60068391549837,0.43822392688922746,2.487670369395465,0.9224410415811677,3.410111410976633,0.8817833693713656,-14.189978647775854
97.8594008244345,129.2003234269155,31.340922602481,59.2492644627468,21.453321063389158,31.1240591502303,52.577380213619456,84.45465847846977,84.45406367563967,0.4266772026064048,3.210276229493731,1.7489344914145262,4.959210720908257,0.9047224703760763,48.24669219699776
101.47472887591323,139.46034194393513,37.985613068021905,61.3393931094423,18.752008100295004,44.73000747192381,63.48201557221881,77.0448394530425,77.04426175228915,0.30739389453124,2.7325609091794822,1.1718879623651923,3.9044488715446746,0.9232045194615174,75.28817535418489
139.60805743346666,180.38679998607884,40.77874255261219,58.30864791991572,27.36232444076974,26.27286718955116,53.635191630320904,138.30018733065333,138.29973642121098,0.24888353170418293,2.0702898932304743,2.0104516111721753,4.080741504402649,0.9436062730064508,9.52402631596129
126.01900199741311,156.66027857573079,30.641276578317672,36.06938827521956,18.958084525602796,25.788026120211978,44.746110645814774,87.6841636633282,87.68363185148165,0.11958782371195804,1.3138158334555783,0.49951718699351394,1.8133330204490923,0.8800914845190789,19.22139410954396
106.925269060104,137.71556707597784,30.790298015873844,50.09068342121309,17.788893239370832,60.71617373668981,78.50506697606065,122.46943647319641,122.46903236458951,0.3322887567613968,3.128622136917987,1.1613986044243887,4.290020741342376,0.9121315199363589,29.457019771764575
124.8451804315855,175.46064081631388,50.61546038472838,37.91432062468486,13.131347721241417,44.21534477617455,57.346692497415965,85.81226575552573,85.81166753418084,0.24522313524629336,1.451461614618958,0.35788383210178254,1.8093454467207406,0.887006067469139,51.45543254085945
114.99886101055353,155.31414813253434,40.315287121980816,43.739825529056986,19.129995312991994,31.76161700434764,50.891612317339636,104.27864141682888,104.27818921560711,0.1894036149754399,1.0700082029015723,0.5873681745064602,1.6573763774080326,0.889990088104754,25.65107694852041
143.33339540250864,207.92220741435176,64.58881201184312,40.094560275348826,15.316935920379311,40.93878029197217,56.25571621235149,98.34868611984805,98.34815316082933,0.48935353716490027,1.0253777903156243,1.7034297234221145,2.7288075137377388,0.9006407607689498,53.47354060353766
116.5898963821161,149.11095656905832,32.52106018694222,56.79780778125758,28.55159356711609,55.72391257146691,84.275506138583,116.70824333755806,116.70767350683381,0.17091951588946197,4.081135397564625,0.4203766300545086,4.501512027619134,0.8971789067603855,46.84554082934984
126.51237493128082,157.02791811379691,30.515543182516097,38.80638672069127,12.277375747961951,36.92434709139878,49.20172283936073,109.92034587202836,109.91991377909582,0.10866879931498744,1.910073801089035,1.0790971909174032,2.9891709920064384,0.8978015107841248,4.943204594982101
121.146772691728,177.21073434346445,56.06396165173645,50.80693280238708,22.828997713849645,53.178185373931164,76.00718308778082,112.37846277357902,112.37789319771045,0.4426087837675303,2.477161371064739,0.7622192879760897,3.2393806590408287,0.8708138946410646,58.18621253496128
134.34835000295502,193.6247136286961,59.276363625741084,63.59619796596657,24.16082758636512,51.34784758485406,75.50867517121918,86.44265554230735,86.44225309317419,0.25143645780059,4.221658688181587,1.5722495931820903,5.793908281363677,0.8830737093828279,93.51188853048053
115.05161656891727,149.54902949150534,34.49741292258807,52.0787657856889,21.995570295745924,34.04299226346483,56.03856255921076,80.08591900203977,80.08543060661215,0.29290752280261256,2.181917861750374,0.44340206199802573,2.6253199237483997,0.8989884222434618,53.58967364706933
107.74509311389653,141.36299067393585,33.617897560039324,35.79943388007806,14.494315635294416,47.310640787975544,61.80495642326996,78.33924308529558,78.33874867777108,0.15872299692349456,2.2156461403181478,0.9686686587342778,3.1843147990524256,0.8656757361993261,42.886010012160654
115.23618086976082,150.02821647939413,34.79203560963332,59.78143664291086,20.929415358618467,43.417706705464475,64.34712206408294,70.54360595562918,70.54313113748653,0.30881853262896924,3.5078029024837463,2.022163996774805,5.529966899258551,0.878292996797421,72.49314263033149
152.2807371096728,198.10954211223208,45.82880500255928,53.64421866312991,18.656712830394465,46.7196709400553,65.37638377044976,130.6067839986967,130.60626672174743,0.5037471715245383,2.4430456190073726,1.4163695005012733,3.859415119508646,0.8610635914519351,25.728561533723266
152.27022274234267,196.8471942058898,44.576971463547125,45.870975545604495,15.219785449178161,36.2366689296278,51.45645437880596,96.83170465917016,96.83112169070041,0.3549576083237922,2.853690977605486,0.8920800019842844,3.7457709795897705,0.843969056922389,34.57956531945711
145.73856193087968,183.2232228567174,37.484660925837716,51.64035358098473,19.161538091086953,25.3991667557455,44.56070484683245,92.84516916002316,92.8447037622003,0.2615063359372855,3.6989935886524066,2.058431449078953,5.757425037731359,0.944662282741889,32.895109567004006
114.11710479614966,140.9955072646217,26.878402468472032,60.0491802584001,32.5589995810524,29.393775012151913,61.95277459320431,106.8634064680968,106.86289061611936,0.23624650741289993,1.9831827194614244,2.060029390433377,4.043212109894801,0.8687270589002989,32.7840287738706
156.61860746280246,202.07165952139437,45.45305205859191,48.04370667683552,17.850444715523356,43.61810749671343,61.46855221223679,107.6316871249278,107.63111163242264,0.28539343401562434,1.1737000285069172,0.5585033574761554,1.7322033859830728,0.9337878119826163,42.316091090518796
138.62163891903174,199.41014023983135,60.78850132079961,49.5688914709378,20.007260304571655,45.58111006936911,65.58837037394076,76.97371108332668,76.97315648424765,0.33772928302643346,3.097291010470021,1.7138022300893172,4.811093240559338,0.8749171807401992,82.08804072175847
140.98539286810544,192.33675570931683,51.3513628412114,45.250701649518966,15.878719427555048,48.46828994501037,64.34700937256542,155.88921425068116,155.8888061040282,0.1936447408022756,2.018095186057541,1.1703745692141643,3.188469755271705,0.8642604709628515,1.450361529595554
118.54044343792313,160.7188136005943,42.17837016267117,35.00097824963716,17.0897415144478,43.17898472696194,60.268726241409745,88.44493609271476,88.44434753456193,0.16587345576919885,1.7771845229483585,0.9563988880488468,2.7335834109972055,0.9165791665338763,42.25821360158797
114.73759328490712,144.15884264401575,29.42124935910863,57.64258139229874,30.5008036969454,27.63145020529616,58.13225390224156,123.43843187740318,123.43802254802232,0.4421006855041357,1.9520196278429143,0.8439188649488079,2.795938492791722,0.9448192022412654,17.498073287690595
111.4796964730083,148.11644734915652,36.63675087614821,37.34989811197263,18.193554517631824,25.472736700117398,43.66629121774922,163.87207156694586,163.871553815251,0.46368534421668295,2.384327018743388,0.7533484828340619,3.13767550157745,0.8744947880468529,-43.56730800167795
141.93202226288074,177.18297402702774,35.250951764147004,45.24460153229592,19.859000969706106,50.53407853695211,70.39307950665821,90.9896357481225,90.98912067739843,0.514421850736402,2.628521905681414,1.7540896026610242,4.382611508342438,0.8881293448086056,48.84931542985089
129.40334324134483,185.93753051160064,56.53418727025581,44.151399834283424,21.966956793108885,41.89816534770163,63.86512214081051,116.94252077200397,116.94196349395783,0.45348783274775933,3.112460185873148,0.9200990985174435,4.032559284390592,0.9223525748623612,39.77433212031742
