FC_actual,FC_baseline,NCV,EF_CO2,OF,EC_actual,EC_baseline,EF_grid,M_captured,P_CO2,eta_purity,M_byproduct,EF_virgin_displace,H_recovered,eta_boiler,NCV_fuel,EF_CO2_fuel,P_fan,P_pump,t_op,M_solvent_makeup,EF_solvent_LCA,gamma_slip,D_k,EF_vehicle_k,M_trans_k,F_SME,F_perm,alpha
47.41596048465163,57.47607455565172,43.5182084995781,0.05704568771520122,0.9870340478170052,279.13581265273,380.88633709208494,0.00040360137179594084,115.9983210778534,0.4397,0.9779556675112362,108.14543057937875,0.24430206845624497,25135.38848494414,0.8569712048431498,44.7771151697593,0.058584749539801584,71.39884799718558,21.96914043301826,6307.19951198938,0.12050758040049854,2.3578589066283873,0.010704484779411723,100.34482104019519,0.00016554989205746183,108.14543057937875,1.0552492855942759,0.9770898754084631,0.8830049859501535
58.53529977697204,68.7839968054354,46.654746518622545,0.05792377123975332,0.9940254161421872,251.71016796927418,369.8068279817901,0.000551710838842917,135.0952376049343,0.4397,0.9631827168570396,128.23532357376567,0.219492536113548,15461.399069786557,0.8664303759646749,40.263916903932206,0.058315069534674246,51.90024639480802,15.026347437601185,4461.100351168527,0.1379976116319569,2.361645291893825,0.02071944620009443,82.46832440043619,0.00013446241708594734,128.23532357376567,1.0888043031751842,0.986287188445827,0.8938112214563272
52.87730240161329,77.77357113057089,46.63109605937493,0.05625073761015623,0.9958129761320099,478.93047504052197,579.7013593938343,0.00048680093533017856,126.11198833117359,0.4397,0.9606125225697577,114.59042173891527,0.21330956327447997,17598.921052008558,0.838744310290473,44.46835190610826,0.05517801890668886,57.6446363168375,16.87876430343571,5836.168215930339,0.19367638391454128,2.307557029111708,0.015040165322663527,118.46140818253062,0.00017872794952388888,114.59042173891527,1.049020952427757,0.9570312885117124,0.9177999521236253
56.4552322654166,75.22481477742909,44.26990808534271,0.05661231272006193,0.9918042654868925,212.90097522201532,356.9620750387712,0.0005893573723029306,122.1004973185571,0.4397,0.9416853075535188,115.53866553620958,0.17344183019424805,25365.017255215826,0.8247829347620462,40.302136678440796,0.056327825381731395,61.31328368866327,30.42024652445548,6030.583515606471,0.09549086295062675,2.140709341184371,0.022105081860810047,21.634139151247116,0.0001499748355198033,115.53866553620958,1.0603031044216198,0.9626839295850049,0.8930977445879807
48.86828397654662,60.77193360932432,47.0107547464844,0.056461346259749266,0.9829287234911396,369.54443380876614,462.3472519669348,0.0005068571764286811,137.06859930137193,0.4397,0.9201355147160005,129.51398439658172,0.155175567238779,21193.445512638256,0.8293567577839908,41.95565347967282,0.05603383364839734,69.21350730680086,16.68010489544522,4587.9422854401855,0.1552688716933316,2.3515066147831267,0.016986460216777424,21.566982725052124,0.00015137542783587586,129.51398439658172,1.0217262901034907,0.9735270932603436,0.9117508376977609
44.54477443569554,68.00430743200694,43.27844960639401,0.05532186117257118,0.9949580320429635,364.4791525499796,416.0707828539507,0.0004314965737951368,84.77841738863304,0.4397,0.9344565604336507,74.7172431640287,0.19377838382851387,34313.39513793033,0.8254935188536273,40.27002439188245,0.0568540430086917,35.838389541767526,26.988453664804847,5226.479983312702,0.09201763433724647,2.189884913443715,0.02332904636525918,70.00056031150402,0.00017457108804563192,74.7172431640287,1.0379339116067439,0.9899864408062492,0.8998322026089295
51.091695740316695,74.29740024223207,42.02583465400607,0.05571010598357981,0.987096038382752,275.1826623209179,348.8200158618164,0.0004899548883594556,128.36207575018997,0.4397,0.9658352304088778,120.19097930767295,0.15101709619957251,24429.694465340213,0.8732327158613606,44.99484495878843,0.05976526858272612,33.67439305914106,32.155570247183846,5168.799818123374,0.0506155202031052,2.325077433282666,0.028370067258620575,46.640805887705675,0.00017510418404890712,120.19097930767295,1.0570924097265877,0.9819866034713232,0.88145693314974
41.276345122083505,59.31935131875413,45.42700417233445,0.056582909081813446,0.9802598669734359,335.83152353384537,435.892209344511,0.0004405783589612033,130.09134993023108,0.4397,0.9625922752662305,120.88703132523139,0.15710025107703834,16671.283127137012,0.8426021001016141,44.57194751250301,0.05922800819479169,74.71698529506327,29.822024736842252,6384.634446135729,0.1880527471130008,1.8960319195626854,0.014890891241629182,88.65104053510038,0.00016181295025299798,120.88703132523139,1.0519174501011475,0.9869425111593156,0.9132576599277241
56.552623439851644,75.879503887763,47.96446663471427,0.05520212291539902,0.985611772410655,226.32133492479065,330.37852011365686,0.0005756058545373149,99.26144847760077,0.4397,0.9398613286898057,92.072922243159,0.2095326755694373,15356.846945106248,0.8514009163081472,42.923994776231154,0.056467122956841385,30.399771073173174,23.268775896390814,3602.488521289477,0.19145297192424848,2.342508188058722,0.02879680937975395,99.32101535531324,0.00017870697837373524,92.072922243159,1.0771723901528114,0.9770005013839097,0.9252388987577649
52.633287982441296,66.73109585495445,42.23186585896131,0.05779438578792667,0.9866120110828196,416.3810437771657,521.619522708371,0.000538180636177505,93.69547455411761,0.4397,0.9575349784723063,88.03889859099269,0.22244718330730273,29505.157476953427,0.8661212891082589,41.089222869991225,0.057650157655496616,61.868763912676165,19.17208430586306,5403.6958012440955,0.24914453971938405,2.1969544167392803,0.014086177205006638,30.24359087829997,0.00013973221857524498,88.03889859099269,1.0689503985273237,0.985094850826666,0.9036763587524426
55.161754801707474,65.91955024728755,43.247988442250765,0.05537153104583011,0.9854849107043621,266.509144513047,387.9643543400552,0.00046824776093094074,94.96967328191994,0.4397,0.9317172487683882,84.37286226166286,0.1667948331924277,18430.134761006277,0.8422899053272433,41.383888625987346,0.05596133060793331,57.49794128813795,33.45074975483655,4263.626928829722,0.08620308887895992,1.9819643538832339,0.011413897644467262,111.73382027462357,0.00013394019506411596,84.37286226166286,1.09042260177316,0.9702818012926823,0.9343568873070449
47.09051936259737,66.00903349596034,45.113487854922504,0.055593942239250724,0.9962374030637517,258.01560794796677,335.48042220971956,0.000505564064561428,93.86986044023959,0.4397,0.9358176631561427,83.54469175583098,0.22325004126737738,18756.24738010118,0.8589461592776567,42.247716830285604,0.05638716996147969,54.86479597691251,26.327993635701198,5928.6310849995625,0.197916065013148,2.39868811630854,0.013854019747761594,22.99229378061011,0.00012175540328683234,83.54469175583098,1.0883816561357922,0.9549663453976877,0.8902237751556219
59.413960487898066,73.8352883859395,46.85964441866923,0.057295963671815914,0.9951985279518818,294.46354348325093,410.95391138739865,0.0005338960376426057,116.66475336325162,0.4397,0.9768444856341498,106.63219483804606,0.2449725826594752,23476.144452813423,0.8246007911931063,41.61390091246173,0.055325016245074424,65.3622581631042,23.108401185341116,6049.327906695418,0.23959348487252757,2.2121303804126837,0.026298333990310965,88.84039277944967,0.00014078069630866726,106.63219483804606,1.0392975872613048,0.9783822967692598,0.8863904214795472
57.862422426443956,77.81673812634924,42.53425203045032,0.055290803625367944,0.9939110406082529,470.7109760789426,591.1142033908638,0.000556571543329085,89.49384179560799,0.4397,0.9447908343761356,82.67266178459063,0.22431760807261966,20281.211783069295,0.848854338854116,40.106569527174706,0.05821303250458418,74.66128264359564,33.84115398046556,5404.0554312969,0.17891606736222115,2.3450496348124372,0.023551124905290835,58.45007662572891,0.0001561580005987251,82.67266178459063,1.0214110983227096,0.9740589968959958,0.9454389045832243
55.56766994147524,78.11134759411425,44.37140792255337,0.05770083429884623,0.9827801015702453,438.9399944850628,530.0680697471455,0.00041602944197410835,126.15001029935453,0.4397,0.9346992556579313,118.32539321054958,0.22847152195750328,27331.541594923787,0.8257911379702184,43.28128004058567,0.05828460387248165,32.109861967226735,19.300354877438217,5551.306350423876,0.24262811209401708,1.8033513125862106,0.02941668306522862,86.74392128098823,0.00013832274299499785,118.32539321054958,1.088357661576301,0.9694140025645943,0.9445159583394908
43.892774157039355,54.16518231575482,46.48245480377932,0.057177102912167606,0.9961566781941257,484.0676873401273,574.2845972547595,0.00040450376839904937,87.35547812641387,0.4397,0.9492264948103395,81.90314508254917,0.2200712580268372,24713.850144475276,0.8348970484408137,43.067139520466505,0.059192508104017216,57.65387216894311,23.84563744907243,4734.209480598607,0.24888819705555687,2.1314030457295114,0.024196546208498614,29.763632161089653,0.00015477721542792567,81.90314508254917,1.0463296691284028,0.9609996366207109,0.9084580973953666
49.33442007454069,68.2701266948266,44.22925925043817,0.05520586257132658,0.9935435192332664,395.5887038099256,463.4811823755706,0.000422890539433978,81.88227482171793,0.4397,0.9432209527872419,75.50642653483929,0.1724737440454751,17229.012029544603,0.8376004496557281,44.5215535160942,0.059357759067136265,62.25499508425728,17.172914183270127,4727.961645481337,0.21032488035430785,2.2275195741436216,0.018252625300732676,113.70803194387888,0.00012290314512983206,75.50642653483929,1.047768776739248,0.9813681204876943,0.9093952321633532
40.87607531574457,54.345283411047355,43.13301852285383,0.05707554118385696,0.9838967537296278,398.8764533096263,490.27519093516366,0.0004789992620345126,102.35031697121099,0.4397,0.9637717422409463,96.79159733727887,0.18608899421558361,30694.816958188967,0.8630550282332168,42.384270200527254,0.05580029699596861,43.76726877778584,17.497605217990763,6282.421415461298,0.24985718174117533,1.8082421334712269,0.027848619482657523,113.74083398400184,0.00014124546387877387,96.79159733727887,1.032671583855878,0.9828164032566595,0.9395724905858132
43.08578984135096,66.19411730990798,43.17297496437953,0.05689488562651396,0.9929618786056303,344.0092998278651,472.69092899856633,0.0004933413220164184,93.43018066131287,0.4397,0.9777269663894529,81.08458397605877,0.24492669627698171,23517.17708828496,0.8604462511773552,41.72354480899194,0.058715204730814936,70.1787623214419,22.971925119936703,4074.232922734751,0.17516489186155232,2.2575355350737096,0.029162570364169194,71.94008141761117,0.00016488029438884168,81.08458397605877,1.0754405812917787,0.9645674250974039,0.9171364782632172
53.660979064849094,67.46594666327653,44.460292721489964,0.05727204829821976,0.9896702328200736,471.5558970100926,612.453197565081,0.0004272923260427697,149.20634387870575,0.4397,0.9555042454674615,141.00506570089874,0.21612105789701186,27216.68639178601,0.8648248053358639,42.557585914588834,0.055673538164136664,50.56467786523703,28.99320711970198,6377.411932895855,0.14941113852273546,2.1908689159005883,0.025833098419202116,70.95845340651445,0.00012625961161145802,141.00506570089874,1.0424087134688635,0.9871106623837823,0.8881979651787039
54.895243118156344,74.05679511668762,44.876502448835346,0.05748459355746801,0.9887870012371245,353.26314478109873,462.6244639128953,0.000482230627579921,101.20974104320521,0.4397,0.955468831216215,86.67796021410467,0.22890247339340722,15078.846650653635,0.82370530283424,40.9734749544792,0.056868575058729054,37.4015307878376,21.777878883083666,5958.0474537669315,0.2335272508740438,1.9648557921556178,0.02113279171670202,83.48081878137043,0.00016289024733933094,86.67796021410467,1.0341394480849795,0.9647896677747444,0.8880411409902601
59.3501946486842,77.65330725002838,47.17088650689608,0.05715505168951947,0.9822424632694478,306.5180212385074,386.4550555739373,0.0004883245572723661,95.54448602178596,0.4397,0.941890031523409,86.52147382461202,0.24686946188446773,27528.00066873074,0.8796348527303828,43.12770175912393,0.0575776828577961,68.44835172091351,28.79195945206004,6784.1088647597935,0.21619116828679702,2.213366967808649,0.02651531562611125,78.00689505475377,0.00016579866678056933,86.52147382461202,1.0602712592849264,0.9543024997925112,0.8891791516816787
46.51650716276304,62.459004663651776,45.85351451140796,0.05675852888581292,0.9903660855169033,392.11250297529955,510.34147484127266,0.0004218179927354973,93.77388764494502,0.4397,0.9538778559185177,80.55361642944283,0.17314369205126656,20656.99714061869,0.8232652017225861,43.85016441395081,0.05524734957043538,72.43165291910898,31.103809385047853,4536.520891919271,0.07202241466874713,1.8785406233981663,0.013580894146685632,74.35465668275114,0.00015412569054701244,80.55361642944283,1.0800332724737154,0.9566611347004231,0.9346535643034889
47.40919412069738,67.57350557469428,46.142411727093005,0.055967389955745336,0.9819986361794473,363.84184802028904,487.8564688898894,0.0005833319920391468,106.16970333624432,0.4397,0.9391597319832283,96.27469733895603,0.18216866673265536,24887.41486419987,0.8695448674863493,40.76730856687846,0.05578381855772727,34.47817132659346,32.551558293066726,5422.244586538334,0.110544529359753,2.294422319261284,0.028007000458587727,78.91911488859331,0.0001731652531842582,96.27469733895603,1.0415678878019976,0.9697806188163567,0.922132738591541
49.39111622551616,70.27766074624766,47.89792302921544,0.05709182098548979,0.9832850677450853,237.20594459296865,320.4272224710349,0.0005198291855175415,122.40942267321046,0.4397,0.9200655244587406,108.82331974032056,0.21448016528344996,20954.412076425797,0.8644161360088322,41.591916088176646,0.05635558049995019,63.82563902195489,15.89439008107474,3740.362241505235,0.10212902408599711,2.3197350703551023,0.029991179649730713,105.86301721786694,0.00017727381073353907,108.82331974032056,1.077763120079108,0.9531945197340455,0.900983633377635
43.78942718168572,62.29349411147652,44.47106064180584,0.05787091475389234,0.9826509262854952,317.81762417372886,450.4724103226835,0.0004777071060912564,134.73616925323978,0.4397,0.9719657703727091,115.62531808281042,0.15243574737840074,34925.21489284486,0.8555057074295092,44.339004896831995,0.05563771164817095,39.675639862434885,30.47463309946183,6885.023670197227,0.22105233187554174,2.0912861581670983,0.023302803329106905,81.10667795807842,0.0001220806489772227,115.62531808281042,1.0569580087736858,0.9787365017605336,0.8913451394282275
42.59843010670943,63.97476366448074,44.42012641949477,0.05676256534158663,0.9990821655814002,293.997623328344,351.367206542178,0.0005013814366944413,105.52033734201478,0.4397,0.9457666451313024,96.53123713103068,0.20712190773337058,19616.84629423247,0.8463314299086993,42.52765874316911,0.05967048136103166,30.302499795105977,17.942842444480362,6031.40925844497,0.09664907086136075,2.104465300768993,0.013917780791600168,39.58343547967447,0.00016074498144423246,96.53123713103068,1.0523018178591281,0.9818038342119136,0.88864244644438
49.51409852451867,74.26535466441274,47.54008180635488,0.056993034605302764,0.9856972938088778,454.05013250333957,505.1255042633421,0.00046283949729376134,123.81796860299525,0.4397,0.9495253091032398,114.29881840853335,0.23086883795144988,33257.19202978513,0.8654279411962109,42.659183233387736,0.05644159594043558,41.72762202984247,28.965245865986684,5842.35089665719,0.110808954494819,2.0412326165198107,0.012888733243906436,111.39120403792083,0.00013423047014841176,114.29881840853335,1.0487616694508937,0.9719787333078125,0.9318971256149018
44.53818698101768,60.82727279952976,43.47525352203035,0.056311384126599404,0.9871040864719202,313.6527670919326,375.9498443551379,0.0005708662063289185,113.74419287955712,0.4397,0.9250100549255558,98.66382187598322,0.21104433738241252,33359.33263659834,0.8643914681961308,43.61204098526676,0.05750585832254457,68.47094258493361,22.433249312000036,6237.681123551772,0.15375773085914768,2.00720039112228,0.029188288112006938,41.59606185828458,0.00014449099854028967,98.66382187598322,1.031646477225557,0.9857339381192084,0.9420103798726374
53.3962798936502,71.11502567193317,46.3788914778172,0.057268362429229225,0.9864416121259207,446.4665697916678,512.0674045744188,0.0005150030083137007,139.2546742377379,0.4397,0.9702266308043235,128.0368290146838,0.1795393283896111,23420.013058687357,0.8282307001293883,42.889464076106634,0.059982671189628425,36.35327445526796,29.155865953897234,4623.583884333712,0.0652238973427521,2.3237389673120683,0.02742705642736651,36.51616947910249,0.00015738925695058195,128.0368290146838,1.0466107013479382,0.98817145866985,0.9171754870669853
48.74303837744662,58.930086546564816,46.52743882930881,0.05799300217701591,0.9979650089035629,332.7168781702837,470.6097814650558,0.0004989791628787087,119.83292440109047,0.4397,0.9302202242226555,104.00356488304897,0.22241040833360615,21080.062310467125,0.8675579483776522,40.3478988403691,0.05783321338465622,35.880099734930724,19.276484890159935,5773.896967508043,0.24224592852758353,1.9829239054725238,0.024973577031295338,119.70578290638613,0.00016273633621952859,104.00356488304897,1.0903401224501987,0.9679032435084263,0.9340897068029569
56.653563921156746,78.59399226581242,42.586727984672656,0.05548116797220321,0.9912593182266978,426.050169033683,518.5483392558111,0.0005821770806191195,100.29241703153701,0.4397,0.944637269527059,86.62653667614448,0.16460316246799456,22620.710937975822,0.8247134198460979,44.01980855931518,0.057057478874960425,63.25714677900703,27.899814378019904,6483.3188774588825,0.14821255530718117,2.041710007112635,0.02898238507230822,41.34166944530283,0.00017041145578447657,86.62653667614448,1.0281733539577647,0.953565086728924,0.899818988349415
54.00530204004498,71.80875304573489,44.809388434161505,0.05560721583851129,0.9983831979786663,240.58457855335698,318.07774775039513,0.0005675959396468135,129.2511080024779,0.4397,0.9704159328238329,111.768128349825,0.23947734692785166,34786.781747835965,0.850032768527712,44.614180186242336,0.05964896202962142,48.28618373540871,17.51028174123881,3925.0600009346313,0.08808674480584827,1.9799497778667074,0.020068075057367823,30.009335865940738,0.00016232321509701558,111.768128349825,1.0966640012081443,0.9592505643856829,0.9209964655417859
46.24733282764082,62.366754283049296,43.20337482792932,0.05661831327599317,0.9859984981165579,477.3950658975387,570.3025774962207,0.0005625603782851698,137.4045141616097,0.4397,0.9474669764128112,125.02544563450338,0.16009150310404555,27375.92454675212,0.8587049095940317,40.26638616495406,0.056112488776833044,36.68187326405709,18.39491095313614,7051.7408014450775,0.1041641475647483,2.194027656475636,0.027754928060047285,76.20072108693006,0.00016664393963179868,125.02544563450338,1.0285997221990255,0.9763046417485396,0.91066271934916
56.64519602790402,68.05627547424496,43.11225163681491,0.056444126191784974,0.982296693488639,344.1679672396755,433.6520565097387,0.0004451218408463688,112.58084597347755,0.4397,0.9758691401279878,104.46141187898203,0.23634911337624348,25895.604756412773,0.8693013314425136,40.60624878228776,0.05589750370419354,40.35001694169773,27.289238503291195,6810.792489004744,0.20961674941743236,2.2885309986669493,0.013256406279767582,102.71937436749931,0.0001559442719615647,104.46141187898203,1.0489625313839483,0.9662313753219921,0.8861385934526205
56.09528714993604,79.440133475067,44.78296866277726,0.05671470935352016,0.9911243690544835,277.9394736878919,358.0856404866936,0.00043062462229367135,149.10380672176234,0.4397,0.9325588582052414,135.63814802329688,0.19978094277362324,15718.357626788546,0.8477866130855832,43.509876011037406,0.05767682184520392,65.7570866243522,21.735429833007213,7066.86780206237,0.17680129603568445,1.8986014961664848,0.01365619436214725,26.075071986330215,0.0001270235450232975,135.63814802329688,1.0685044939040436,0.9774003757659857,0.914115674213233
47.74956758060349,63.67467618121184,43.73657824504839,0.05514722214317282,0.9869107398358004,272.446881909442,336.23684015063856,0.0005380193039425496,141.53678154339195,0.4397,0.9629139697972863,131.76156429165016,0.19286470034878017,31956.860607940514,0.8342114846539087,43.02236966257263,0.05713650868915695,58.047095552610884,29.07556146227617,6510.054632513776,0.14292520484467908,1.952845509537139,0.020246860913207796,69.01041752182734,0.00012128581889311761,131.76156429165016,1.087027312288652,0.9766694074461115,0.939275072429927
45.766562078604885,66.00528605174318,46.776362685755224,0.05621282936899135,0.996038136669815,279.52318657249157,395.11473276987965,0.0004937284512682792,93.7868268765844,0.4397,0.9786799114137036,85.26608114393565,0.20006617605754312,16676.10911614398,0.8494395769273964,41.912584994858726,0.058984930386577324,64.24179476549243,28.703188708053748,4659.5199327815535,0.11632027347760301,1.8624646251172465,0.016650193216890485,26.85023404569891,0.00015178698293529175,85.26608114393565,1.0314866254459203,0.9742147254644685,0.8836247762478197
53.649910079499506,65.89052242502177,47.44562934834289,0.056748934786196685,0.9975884681782332,310.0172518753903,373.6776921533558,0.0005367425425913687,135.07291105093663,0.4397,0.9529768182332187,125.58162458550854,0.17002063030929213,15939.447340687628,0.8350124866262272,42.696243244701854,0.05521005020652184,34.39979575446169,27.432679805101568,5693.599683484756,0.23013687260177218,1.8961103742161354,0.018650385360293155,62.86911178892829,0.000162932462877108,125.58162458550854,1.0312881779246745,0.9563133026759593,0.9133974183879808
42.795049672186195,67.21829411530169,46.81632363173019,0.05675557405391489,0.9894514702181414,415.255859802685,542.7983050699524,0.0005521254464222233,122.06658710448363,0.4397,0.9615310339186396,115.6766759332187,0.19576855795588136,20497.16172235984,0.8517235228873689,43.51669284000529,0.0580886291220561,50.61469272823706,29.610810824686354,4032.5847200582352,0.20451290805843592,2.0441289746734292,0.02596393972601066,54.3960128770325,0.00012653193530648142,115.6766759332187,1.0702702499729382,0.9614366118422849,0.9411284153242724
43.998164049502165,56.67479047682963,43.59618523572999,0.05697200188530512,0.9994271804817102,484.8809128702381,555.0497141982835,0.0004590627014689502,117.43679084654843,0.4397,0.9435935995760605,104.41257873934327,0.23497198158986585,24515.772101150364,0.8477504909863911,42.52238230940465,0.05855339571448938,65.86978128515995,30.878704813273277,6315.000233997802,0.1936224074699724,2.2655257738254835,0.011068149418845182,33.71294181330565,0.00014575775687253691,104.41257873934327,1.0434197305923822,0.9651144650618324,0.935305035063365
40.14724539502011,53.14037528851246,43.64480636213165,0.05716064808700799,0.9910602601268881,400.71122903708965,523.8483597504209,0.0004569300866245617,115.97570106056978,0.4397,0.9650802403835281,100.31831081024878,0.2300955242218799,32905.779200088014,0.8668302690250237,40.700941623178245,0.059859583804119834,41.960673789079394,33.22846564943648,4153.10279757413,0.13920010092344662,2.124970760981349,0.02441687668560459,113.10210234302158,0.00013537064380533868,100.31831081024878,1.0715601677614393,0.9829767195972635,0.9145414985766654
55.73848755004277,78.62323045840847,43.528370100704805,0.05692464161002257,0.9854184078677263,364.14988128323023,494.70849185277694,0.0004981663132516367,139.73877999477003,0.4397,0.9745324433914238,120.66998152383776,0.16630485344913293,30801.575981656773,0.8344054068065517,40.44718014566645,0.05572881600119918,37.61350357692129,16.610316589635204,6720.566165727236,0.24623203015196243,1.8319657667322982,0.01176458536906731,83.48869794523638,0.00015402558300821448,120.66998152383776,1.0856466562343625,0.9772889134705386,0.8919941247484581
53.29701713184065,76.98575829396961,42.810228576337416,0.05737072946616831,0.9897795103068855,334.57934240514044,397.11194338258554,0.0004547098627052995,122.7610952232414,0.4397,0.9621833340230318,111.68163135344659,0.21734209781290617,18952.64289011686,0.8319991110514203,42.19429367594191,0.05623121609354734,47.18027522177364,26.430980295568993,4466.00502904612,0.19201405935726124,2.175052049810387,0.0269500210056084,104.30563005782071,0.0001434301651454297,111.68163135344659,1.0261496408790036,0.97579737064011,0.939396833740405
54.1033075725267,67.28551868537622,47.66279020862227,0.056874281904053775,0.9807462058480585,448.45834011128494,507.13291694008535,0.0005334590552032399,117.63941895376135,0.4397,0.9761557226828588,106.42959478820153,0.23568372649654254,22441.59056854553,0.8484511203740176,44.61442378924417,0.05966221615784621,45.00209882274513,29.97553667240802,4177.482866218539,0.13472494499733179,2.277182501332992,0.014037996130713501,110.59445291815099,0.0001320880500260488,106.42959478820153,1.0875595298462226,0.9768854937884389,0.8907194207648235
