2026-09-17 11:30:35,347 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.132455458535, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.0037811920991268153, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:46,360 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.60777204833516, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.04535734444919417, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:47,361 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.5318139258018, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.049133130774526385, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:48,362 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.6762969691297, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.05291021744724855, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:49,363 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.14000657940613, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.05669147750646321, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:50,366 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.26691995908664, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.06047387978609499, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:51,368 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.2541307685301, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.06425616696301176, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:52,369 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.9116215352258, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.06803537155682879, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:53,370 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.45954336373103, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.07181050744710236, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:54,373 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.9111681685776, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.07558970796061956, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:55,373 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.8921280193425, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.07936873711279364, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:56,375 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.11595613401084, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.08314978071799974, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:57,376 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.7501123133851, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.0869275317288202, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:58,377 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.88715450712243, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.09070651611938431, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:30:59,378 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.6213217487682, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.09448310801512322, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:00,379 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.34614507997355, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.09825722332084298, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:01,381 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.83879477677254, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.10203577247383394, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:02,382 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.7980379083754, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.10581395481500933, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:03,383 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.855945059784, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.10959265832054738, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:04,384 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.54614336186853, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.11336857361080419, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:05,385 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.3457790990387, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.11714268562269553, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:06,386 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.58597800561824, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.12091895942474609, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:07,387 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.1859861145994, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.12469163329977749, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:08,389 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 418.9282205218011, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.1284619872844737, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:09,390 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.0716026915678, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.1322336317086978, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:10,391 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.32340476773936, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.13600754235160747, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:11,392 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 418.9511504881209, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.13977810270600055, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:12,393 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.41518937280887, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.14355283941035582, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:13,394 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.5505237816081, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.1473287941243903, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:14,395 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.9899810962584, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.15110870395425663, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:15,397 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.19721361922734, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.15489047887682966, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:16,397 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 419.8000364825931, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.158668679205173, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:17,398 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.03920402139397, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.16244903204136554, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:18,400 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.0805545950695, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.16622975703272116, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:19,401 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.3578430549597, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.1700129776202158, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:20,403 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.70487886859013, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.1737993215300331, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:21,405 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.964868059104, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.17758800534256505, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:22,406 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 421.2624854831053, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.18137936771191301, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:23,408 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.9356732406184, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.1851677887710786, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
2026-09-17 11:31:24,409 - DigitalTwin - INFO - Scenario: normal | True: {'co2_ppm': 420.5973628774988, 'temperature_c': 25.0, 'humidity_percent': 50.0, 'gas_flow_l_min': 375.0, 'captured_co2_g': 0.18895316503697607, 'fan_speed_rpm': 1500.0} | Cmd RPM: 1500.0
